lat,lon,year,month,day,hour,avg_volume
40.842922,-73.837688,2024,02,1,0,4531.618164
40.842922,-73.837688,2024,03,1,0,4505.844238
40.842922,-73.837688,2024,04,1,0,2184.851807
40.842922,-73.837688,2025,05,1,0,6228.916016
40.724065,-73.894380,2024,06,1,0,2302.459961
40.724065,-73.894380,2024,07,1,0,1527.246948
40.724065,-73.894380,2024,08,1,0,8586.179688
40.724065,-73.894380,2024,09,1,0,2023.060913
40.724065,-73.894380,2024,10,1,0,879.626099
40.724065,-73.894380,2024,11,1,0,7055.149414
40.724065,-73.894380,2024,12,1,0,1976.091675
40.724065,-73.894380,2025,01,1,0,761.305969
40.724065,-73.894380,2024,02,1,0,5240.575195
40.724065,-73.894380,2024,03,1,0,5046.691895
40.724065,-73.894380,2024,04,1,0,2988.751709
40.724065,-73.894380,2025,05,1,0,6930.863770
40.773074,-73.989390,2024,06,1,0,1522.784546
40.773074,-73.989390,2024,07,1,0,454.503662
40.773074,-73.989390,2024,08,1,0,8194.395508
40.773074,-73.989390,2024,09,1,0,1478.953125
40.773074,-73.989390,2024,10,1,0,240.895203
40.773074,-73.989390,2024,11,1,0,6686.340332
40.773074,-73.989390,2024,12,1,0,1133.743774
40.773074,-73.989390,2025,01,1,0,0.000000
40.773074,-73.989390,2024,02,1,0,4293.405273
40.773074,-73.989390,2024,03,1,0,4177.491699
40.773074,-73.989390,2024,04,1,0,1859.772949
40.773074,-73.989390,2025,05,1,0,5848.004883
40.781872,-73.960169,2024,06,1,0,2013.744263
40.781872,-73.960169,2024,07,1,0,1132.300903
40.781872,-73.960169,2024,08,1,0,8460.325195
40.781872,-73.960169,2024,09,1,0,1806.849854
40.781872,-73.960169,2024,10,1,0,635.552307
40.781872,-73.960169,2024,11,1,0,6912.335449
40.781872,-73.960169,2024,12,1,0,1541.291748
40.781872,-73.960169,2025,01,1,0,176.638519
40.781872,-73.960169,2024,02,1,0,4736.757812
40.781872,-73.960169,2024,03,1,0,4547.160156
40.781872,-73.960169,2024,04,1,0,2377.385254
40.781872,-73.960169,2025,05,1,0,6314.064941
40.771361,-73.986921,2024,06,1,0,1091.847900
40.771361,-73.986921,2024,07,1,0,0.000000
40.771361,-73.986921,2024,08,1,0,7953.133301
40.771361,-73.986921,2024,09,1,0,1133.101929
40.771361,-73.986921,2024,10,1,0,0.000000
40.771361,-73.986921,2024,11,1,0,6441.979492
40.771361,-73.986921,2024,12,1,0,814.081665
40.771361,-73.986921,2025,01,1,0,0.000000
40.771361,-73.986921,2024,02,1,0,3948.795166
40.771361,-73.986921,2024,03,1,0,3883.209961
40.771361,-73.986921,2024,04,1,0,1423.020142
40.771361,-73.986921,2025,05,1,0,5479.210938
40.654561,-73.908488,2024,06,1,0,2137.717529
40.654561,-73.908488,2024,07,1,0,559.263794
40.654561,-73.908488,2024,08,1,0,8327.534180
40.654561,-73.908488,2024,09,1,0,2117.398926
40.654561,-73.908488,2024,10,1,0,539.926514
40.654561,-73.908488,2024,11,1,0,6866.405273
40.654561,-73.908488,2024,12,1,0,1740.692505
40.654561,-73.908488,2025,01,1,0,19.822161
40.654561,-73.908488,2024,02,1,0,4657.606445
40.654561,-73.908488,2024,03,1,0,4794.697754
40.654561,-73.908488,2024,04,1,0,2287.321533
40.654561,-73.908488,2025,05,1,0,6308.611816
40.759627,-73.834726,2024,06,1,0,2175.984863
40.759627,-73.834726,2024,07,1,0,1356.153076
40.759627,-73.834726,2024,08,1,0,8555.805664
40.759627,-73.834726,2024,09,1,0,1911.363647
40.759627,-73.834726,2024,10,1,0,763.997803
40.759627,-73.834726,2024,11,1,0,6983.290527
40.759627,-73.834726,2024,12,1,0,1596.338501
40.759627,-73.834726,2025,01,1,0,272.787933
40.759627,-73.834726,2024,02,1,0,4785.449219
40.759627,-73.834726,2024,03,1,0,4550.327148
40.759627,-73.834726,2024,04,1,0,2412.243164
40.759627,-73.834726,2025,05,1,0,6327.437012
40.623809,-74.005577,2024,06,1,0,1302.624878
40.623809,-74.005577,2024,07,1,0,154.064407
40.623809,-74.005577,2024,08,1,0,8056.206543
40.623809,-74.005577,2024,09,1,0,1314.945679
40.623809,-74.005577,2024,10,1,0,58.884678
40.623809,-74.005577,2024,11,1,0,6559.973633
40.623809,-74.005577,2024,12,1,0,1109.540649
40.623809,-74.005577,2025,01,1,0,0.000000
40.623809,-74.005577,2024,02,1,0,4288.360840
40.623809,-74.005577,2024,03,1,0,4230.876465
40.623809,-74.005577,2024,04,1,0,1858.231079
40.623809,-74.005577,2025,05,1,0,5901.823730
40.780488,-73.986114,2024,06,1,0,1746.314697
40.780488,-73.986114,2024,07,1,0,765.002380
40.780488,-73.986114,2024,08,1,0,8297.760742
40.780488,-73.986114,2024,09,1,0,1638.771606
40.780488,-73.986114,2024,10,1,0,431.076233
40.780488,-73.986114,2024,11,1,0,6791.286621
40.780488,-73.986114,2024,12,1,0,1498.926514
40.780488,-73.986114,2025,01,1,0,72.462112
40.780488,-73.986114,2024,02,1,0,4721.834473
40.780488,-73.986114,2024,03,1,0,4596.629395
40.780488,-73.986114,2024,04,1,0,2368.122803
40.780488,-73.986114,2025,05,1,0,6364.224609
40.781442,-73.983283,2024,06,1,0,1121.861450
40.781442,-73.983283,2024,07,1,0,0.000000
40.781442,-73.983283,2024,08,1,0,7975.191895
40.781442,-73.983283,2024,09,1,0,1143.981689
40.781442,-73.983283,2024,10,1,0,0.000000
40.781442,-73.983283,2024,11,1,0,6449.207520
40.781442,-73.983283,2024,12,1,0,766.146606
40.781442,-73.983283,2025,01,1,0,0.000000
40.781442,-73.983283,2024,02,1,0,3887.546387
40.781442,-73.983283,2024,03,1,0,3808.688232
40.781442,-73.983283,2024,04,1,0,1342.319702
40.781442,-73.983283,2025,05,1,0,5392.141602
40.771304,-73.986963,2024,06,1,0,2736.843018
40.771304,-73.986963,2024,07,1,0,1983.887817
40.771304,-73.986963,2024,08,1,0,8793.799805
40.771304,-73.986963,2024,09,1,0,2323.375977
40.771304,-73.986963,2024,10,1,0,1181.985352
40.771304,-73.986963,2024,11,1,0,7218.243652
40.771304,-73.986963,2024,12,1,0,2082.461426
40.771304,-73.986963,2025,01,1,0,911.212402
40.771304,-73.986963,2024,02,1,0,5255.120605
40.771304,-73.986963,2024,03,1,0,4975.011230
40.771304,-73.986963,2024,04,1,0,2947.474365
40.771304,-73.986963,2025,05,1,0,6811.839844
40.869607,-73.826842,2024,06,1,0,1804.245239
40.869607,-73.826842,2024,07,1,0,846.928528
40.869607,-73.826842,2024,08,1,0,8339.726562
40.869607,-73.826842,2024,09,1,0,1676.207031
40.869607,-73.826842,2024,10,1,0,479.224640
40.869607,-73.826842,2024,11,1,0,6824.381348
40.869607,-73.826842,2024,12,1,0,1447.397827
40.869607,-73.826842,2025,01,1,0,31.023884
40.869607,-73.826842,2024,02,1,0,4647.409668
40.869607,-73.826842,2024,03,1,0,4506.243652
40.869607,-73.826842,2024,04,1,0,2293.814453
40.869607,-73.826842,2025,05,1,0,6250.390137
40.775695,-73.987476,2024,06,1,0,1152.567261
40.775695,-73.987476,2024,07,1,0,0.000000
40.775695,-73.987476,2024,08,1,0,7975.218750
40.775695,-73.987476,2024,09,1,0,1202.846924
40.775695,-73.987476,2024,10,1,0,0.000000
40.775695,-73.987476,2024,11,1,0,6487.922852
40.775695,-73.987476,2024,12,1,0,1018.361816
40.775695,-73.987476,2025,01,1,0,0.000000
40.775695,-73.987476,2024,02,1,0,4193.712402
40.775695,-73.987476,2024,03,1,0,4149.415527
40.775695,-73.987476,2024,04,1,0,1741.640869
40.775695,-73.987476,2025,05,1,0,5797.531250
40.739584,-73.941865,2024,06,1,0,2125.860352
40.739584,-73.941865,2024,07,1,0,1287.771362
40.739584,-73.941865,2024,08,1,0,8518.967773
40.739584,-73.941865,2024,09,1,0,1887.086792
40.739584,-73.941865,2024,10,1,0,731.893677
40.739584,-73.941865,2024,11,1,0,6966.866211
40.739584,-73.941865,2024,12,1,0,1640.361938
40.739584,-73.941865,2025,01,1,0,318.644012
40.739584,-73.941865,2024,02,1,0,4846.408691
40.739584,-73.941865,2024,03,1,0,4632.148926
40.739584,-73.941865,2024,04,1,0,2491.820801
40.739584,-73.941865,2025,05,1,0,6422.878418
40.779466,-73.984726,2024,06,1,0,901.240234
40.779466,-73.984726,2024,07,1,0,0.000000
40.779466,-73.984726,2024,08,1,0,7849.627930
40.779466,-73.984726,2024,09,1,0,986.645569
40.779466,-73.984726,2024,10,1,0,0.000000
40.779466,-73.984726,2024,11,1,0,6339.121582
40.779466,-73.984726,2024,12,1,0,718.498535
40.779466,-73.984726,2025,01,1,0,0.000000
40.779466,-73.984726,2024,02,1,0,3850.349609
40.779466,-73.984726,2024,03,1,0,3824.210938
40.779466,-73.984726,2024,04,1,0,1318.795288
40.779466,-73.984726,2025,05,1,0,5397.544922
40.780060,-73.985078,2024,06,1,0,2232.536621
40.780060,-73.985078,2024,07,1,0,1432.821655
40.780060,-73.985078,2024,08,1,0,8577.059570
40.780060,-73.985078,2024,09,1,0,1958.557861
40.780060,-73.985078,2024,10,1,0,818.972717
40.780060,-73.985078,2024,11,1,0,7015.778809
40.780060,-73.985078,2024,12,1,0,1705.741455
40.780060,-73.985078,2025,01,1,0,416.335205
40.780060,-73.985078,2024,02,1,0,4915.785156
40.780060,-73.985078,2024,03,1,0,4673.313477
40.780060,-73.985078,2024,04,1,0,2558.612305
40.780060,-73.985078,2025,05,1,0,6481.988281
40.782076,-73.982821,2024,06,1,0,1205.461182
40.782076,-73.982821,2024,07,1,0,11.527534
40.782076,-73.982821,2024,08,1,0,8020.912109
40.782076,-73.982821,2024,09,1,0,1220.140259
40.782076,-73.982821,2024,10,1,0,0.000000
40.782076,-73.982821,2024,11,1,0,6502.719727
40.782076,-73.982821,2024,12,1,0,844.812683
40.782076,-73.982821,2025,01,1,0,0.000000
40.782076,-73.982821,2024,02,1,0,3971.008545
40.782076,-73.982821,2024,03,1,0,3888.740967
40.782076,-73.982821,2024,04,1,0,1457.591064
40.782076,-73.982821,2025,05,1,0,5489.086426
40.785738,-73.984205,2024,06,1,0,2608.232666
40.785738,-73.984205,2024,07,1,0,1925.796387
40.785738,-73.984205,2024,08,1,0,8772.639648
40.785738,-73.984205,2024,09,1,0,2199.135010
40.785738,-73.984205,2024,10,1,0,1129.312378
40.785738,-73.984205,2024,11,1,0,7181.562500
40.785738,-73.984205,2024,12,1,0,1964.934448
40.785738,-73.984205,2025,01,1,0,801.247009
40.785738,-73.984205,2024,02,1,0,5184.927246
40.785738,-73.984205,2024,03,1,0,4861.733398
40.785738,-73.984205,2024,04,1,0,2843.581299
40.785738,-73.984205,2025,05,1,0,6726.170410
40.777638,-73.982369,2024,06,1,0,1051.759521
40.777638,-73.982369,2024,07,1,0,0.000000
40.777638,-73.982369,2024,08,1,0,7929.954102
40.777638,-73.982369,2024,09,1,0,1104.019287
40.777638,-73.982369,2024,10,1,0,0.000000
40.777638,-73.982369,2024,11,1,0,6420.754883
40.777638,-73.982369,2024,12,1,0,810.408508
40.777638,-73.982369,2025,01,1,0,0.000000
40.777638,-73.982369,2024,02,1,0,3947.986572
40.777638,-73.982369,2024,03,1,0,3896.050537
40.777638,-73.982369,2024,04,1,0,1430.094971
40.777638,-73.982369,2025,05,1,0,5491.166992
40.682712,-74.003817,2024,06,1,0,2635.416504
40.682712,-74.003817,2024,07,1,0,1959.323975
40.682712,-74.003817,2024,08,1,0,8784.816406
40.682712,-74.003817,2024,09,1,0,2213.759766
40.682712,-74.003817,2024,10,1,0,1148.723389
40.682712,-74.003817,2024,11,1,0,7190.580566
40.682712,-74.003817,2024,12,1,0,1991.024658
40.682712,-74.003817,2025,01,1,0,837.084351
40.682712,-74.003817,2024,02,1,0,5214.254395
40.682712,-74.003817,2024,03,1,0,4886.097656
40.682712,-74.003817,2024,04,1,0,2875.124756
40.682712,-74.003817,2025,05,1,0,6756.969727
40.677816,-73.871338,2024,06,1,0,1785.171631
40.677816,-73.871338,2024,07,1,0,817.993347
40.677816,-73.871338,2024,08,1,0,8315.967773
40.677816,-73.871338,2024,09,1,0,1660.567993
40.677816,-73.871338,2024,10,1,0,457.986755
40.677816,-73.871338,2024,11,1,0,6803.971680
40.677816,-73.871338,2024,12,1,0,1533.939697
40.677816,-73.871338,2025,01,1,0,117.412514
40.677816,-73.871338,2024,02,1,0,4762.835938
40.677816,-73.871338,2024,03,1,0,4636.448242
40.677816,-73.871338,2024,04,1,0,2413.994385
40.677816,-73.871338,2025,05,1,0,6412.557129
40.778403,-73.982087,2024,06,1,0,790.698853
40.778403,-73.982087,2024,07,1,0,0.000000
40.778403,-73.982087,2024,08,1,0,7797.994629
40.778403,-73.982087,2024,09,1,0,882.312073
40.778403,-73.982087,2024,10,1,0,0.000000
40.778403,-73.982087,2024,11,1,0,6267.384766
40.778403,-73.982087,2024,12,1,0,522.798096
40.778403,-73.982087,2025,01,1,0,0.000000
40.778403,-73.982087,2024,02,1,0,3621.722656
40.778403,-73.982087,2024,03,1,0,3603.068115
40.778403,-73.982087,2024,04,1,0,1045.154053
40.778403,-73.982087,2025,05,1,0,5125.115723
40.607847,-73.987671,2024,06,1,0,826.278259
40.607847,-73.987671,2024,07,1,0,0.000000
40.607847,-73.987671,2024,08,1,0,7815.386719
40.607847,-73.987671,2024,09,1,0,930.956970
40.607847,-73.987671,2024,10,1,0,0.000000
40.607847,-73.987671,2024,11,1,0,6307.056152
40.607847,-73.987671,2024,12,1,0,614.184448
40.607847,-73.987671,2025,01,1,0,0.000000
40.607847,-73.987671,2024,02,1,0,3721.543457
40.607847,-73.987671,2024,03,1,0,3735.809326
40.607847,-73.987671,2024,04,1,0,1222.676880
40.607847,-73.987671,2025,05,1,0,5272.774414
40.679492,-73.862823,2024,06,1,0,2363.008789
40.679492,-73.862823,2024,07,1,0,1605.994507
40.679492,-73.862823,2024,08,1,0,8647.316406
40.679492,-73.862823,2024,09,1,0,2046.808350
40.679492,-73.862823,2024,10,1,0,923.447815
40.679492,-73.862823,2024,11,1,0,7074.711914
40.679492,-73.862823,2024,12,1,0,1767.544922
40.679492,-73.862823,2025,01,1,0,515.690369
40.679492,-73.862823,2024,02,1,0,4972.984863
40.679492,-73.862823,2024,03,1,0,4703.943848
40.679492,-73.862823,2024,04,1,0,2619.042480
40.679492,-73.862823,2025,05,1,0,6522.092285
40.733487,-73.870142,2024,06,1,0,1697.152100
40.733487,-73.870142,2024,07,1,0,701.187866
40.733487,-73.870142,2024,08,1,0,8277.965820
40.733487,-73.870142,2024,09,1,0,1602.693726
40.733487,-73.870142,2024,10,1,0,390.278015
40.733487,-73.870142,2024,11,1,0,6772.552246
40.733487,-73.870142,2024,12,1,0,1413.903198
40.733487,-73.870142,2025,01,1,0,0.000000
40.733487,-73.870142,2024,02,1,0,4620.122559
40.733487,-73.870142,2024,03,1,0,4502.809082
40.733487,-73.870142,2024,04,1,0,2263.624512
40.733487,-73.870142,2025,05,1,0,6243.449219
40.813146,-73.908655,2024,06,1,0,1405.633789
40.813146,-73.908655,2024,07,1,0,305.473846
40.813146,-73.908655,2024,08,1,0,8098.081055
40.813146,-73.908655,2024,09,1,0,1401.844360
40.813146,-73.908655,2024,10,1,0,147.278595
40.813146,-73.908655,2024,11,1,0,6615.290039
40.813146,-73.908655,2024,12,1,0,1353.655151
40.813146,-73.908655,2025,01,1,0,0.000000
40.813146,-73.908655,2024,02,1,0,4574.953125
40.813146,-73.908655,2024,03,1,0,4556.011719
40.813146,-73.908655,2024,04,1,0,2250.876953
40.813146,-73.908655,2025,05,1,0,6292.002930
40.674294,-73.858767,2024,06,1,0,966.359924
40.674294,-73.858767,2024,07,1,0,0.000000
40.674294,-73.858767,2024,08,1,0,7890.348633
40.674294,-73.858767,2024,09,1,0,1035.292358
40.674294,-73.858767,2024,10,1,0,0.000000
40.674294,-73.858767,2024,11,1,0,6377.457031
40.674294,-73.858767,2024,12,1,0,711.714661
40.674294,-73.858767,2025,01,1,0,0.000000
40.674294,-73.858767,2024,02,1,0,3831.159668
40.674294,-73.858767,2024,03,1,0,3805.903320
40.674294,-73.858767,2024,04,1,0,1318.223145
40.674294,-73.858767,2025,05,1,0,5369.412598
40.815382,-73.909324,2024,06,1,0,2662.086670
40.815382,-73.909324,2024,07,1,0,1997.038574
40.815382,-73.909324,2024,08,1,0,8799.437500
40.815382,-73.909324,2024,09,1,0,2230.529297
40.815382,-73.909324,2024,10,1,0,1170.254150
40.815382,-73.909324,2024,11,1,0,7204.250977
40.815382,-73.909324,2024,12,1,0,2026.491577
40.815382,-73.909324,2025,01,1,0,891.646240
40.815382,-73.909324,2024,02,1,0,5252.644043
40.815382,-73.909324,2024,03,1,0,4926.597168
40.815382,-73.909324,2024,04,1,0,2930.221924
40.815382,-73.909324,2025,05,1,0,6802.823730
40.805253,-73.912570,2024,06,1,0,1382.419678
40.805253,-73.912570,2024,07,1,0,254.336884
40.805253,-73.912570,2024,08,1,0,7883.601562
40.805253,-73.912570,2024,09,1,0,1551.591675
40.805253,-73.912570,2024,10,1,0,240.212555
40.805253,-73.912570,2024,11,1,0,6667.790039
40.805253,-73.912570,2024,12,1,0,1190.826904
40.805253,-73.912570,2025,01,1,0,0.000000
40.805253,-73.912570,2024,02,1,0,4422.562500
40.805253,-73.912570,2024,03,1,0,4360.510742
40.805253,-73.912570,2024,04,1,0,1997.796875
40.805253,-73.912570,2025,05,1,0,6060.682617
40.816059,-73.908549,2024,06,1,0,460.802704
40.816059,-73.908549,2024,07,1,0,0.000000
40.816059,-73.908549,2024,08,1,0,7556.770020
40.816059,-73.908549,2024,09,1,0,701.699829
40.816059,-73.908549,2024,10,1,0,0.000000
40.816059,-73.908549,2024,11,1,0,6119.617676
40.816059,-73.908549,2024,12,1,0,683.372925
40.816059,-73.908549,2025,01,1,0,0.000000
40.816059,-73.908549,2024,02,1,0,3859.483887
40.816059,-73.908549,2024,03,1,0,3977.069092
40.816059,-73.908549,2024,04,1,0,1394.709473
40.816059,-73.908549,2025,05,1,0,5546.120605
40.736923,-73.877549,2024,06,1,0,845.784302
40.736923,-73.877549,2024,07,1,0,0.000000
40.736923,-73.877549,2024,08,1,0,7801.130859
40.736923,-73.877549,2024,09,1,0,944.573181
40.736923,-73.877549,2024,10,1,0,0.000000
40.736923,-73.877549,2024,11,1,0,6299.070312
40.736923,-73.877549,2024,12,1,0,859.885376
40.736923,-73.877549,2025,01,1,0,0.000000
40.736923,-73.877549,2024,02,1,0,4035.882080
40.736923,-73.877549,2024,03,1,0,4039.869385
40.736923,-73.877549,2024,04,1,0,1533.716675
40.736923,-73.877549,2025,05,1,0,5655.725586
40.813622,-73.963539,2024,06,1,0,1363.995850
40.813622,-73.963539,2024,07,1,0,244.170776
40.813622,-73.963539,2024,08,1,0,8072.822754
40.813622,-73.963539,2024,09,1,0,1339.236084
40.813622,-73.963539,2024,10,1,0,88.549072
40.813622,-73.963539,2024,11,1,0,6569.071289
40.813622,-73.963539,2024,12,1,0,1298.961426
40.813622,-73.963539,2025,01,1,0,0.000000
40.813622,-73.963539,2024,02,1,0,4517.625977
40.813622,-73.963539,2024,03,1,0,4489.262695
40.813622,-73.963539,2024,04,1,0,2169.497803
40.813622,-73.963539,2025,05,1,0,6214.097168
40.779191,-73.981952,2024,06,1,0,864.764832
40.779191,-73.981952,2024,07,1,0,0.000000
40.779191,-73.981952,2024,08,1,0,7836.300781
40.779191,-73.981952,2024,09,1,0,941.468262
40.779191,-73.981952,2024,10,1,0,0.000000
40.779191,-73.981952,2024,11,1,0,6309.108398
40.779191,-73.981952,2024,12,1,0,603.925232
40.779191,-73.981952,2025,01,1,0,0.000000
40.779191,-73.981952,2024,02,1,0,3714.724609
40.779191,-73.981952,2024,03,1,0,3681.173584
40.779191,-73.981952,2024,04,1,0,1146.177002
40.779191,-73.981952,2025,05,1,0,5225.136230
40.746282,-73.853079,2024,06,1,0,1672.019897
40.746282,-73.853079,2024,07,1,0,663.705933
40.746282,-73.853079,2024,08,1,0,8257.069336
40.746282,-73.853079,2024,09,1,0,1587.752930
40.746282,-73.853079,2024,10,1,0,370.818512
40.746282,-73.853079,2024,11,1,0,6757.237305
40.746282,-73.853079,2024,12,1,0,1436.935059
40.746282,-73.853079,2025,01,1,0,0.000000
40.746282,-73.853079,2024,02,1,0,4652.690430
40.746282,-73.853079,2024,03,1,0,4538.937500
40.746282,-73.853079,2024,04,1,0,2289.319092
40.746282,-73.853079,2025,05,1,0,6289.621582
40.784007,-73.981413,2024,06,1,0,1367.661255
40.784007,-73.981413,2024,07,1,0,238.785187
40.784007,-73.981413,2024,08,1,0,8108.456543
40.784007,-73.981413,2024,09,1,0,1357.607666
40.784007,-73.981413,2024,10,1,0,105.206200
40.784007,-73.981413,2024,11,1,0,6600.261719
40.784007,-73.981413,2024,12,1,0,1022.124207
40.784007,-73.981413,2025,01,1,0,0.000000
40.784007,-73.981413,2024,02,1,0,4172.296387
40.784007,-73.981413,2024,03,1,0,4072.656006
40.784007,-73.981413,2024,04,1,0,1704.670898
40.784007,-73.981413,2025,05,1,0,5717.575195
40.604239,-73.898867,2024,06,1,0,2154.830566
40.604239,-73.898867,2024,07,1,0,1328.963257
40.604239,-73.898867,2024,08,1,0,8520.954102
40.604239,-73.898867,2024,09,1,0,1917.703369
40.604239,-73.898867,2024,10,1,0,761.990540
40.604239,-73.898867,2024,11,1,0,6986.864746
40.604239,-73.898867,2024,12,1,0,1804.260742
40.604239,-73.898867,2025,01,1,0,519.020264
40.604239,-73.898867,2024,02,1,0,5052.302734
40.604239,-73.898867,2024,03,1,0,4856.788086
40.604239,-73.898867,2024,04,1,0,2739.779053
40.604239,-73.898867,2025,05,1,0,6696.461426
40.607009,-73.979487,2024,06,1,0,1592.692505
40.607009,-73.979487,2024,07,1,0,556.800842
40.607009,-73.979487,2024,08,1,0,8220.473633
40.607009,-73.979487,2024,09,1,0,1530.778564
40.607009,-73.979487,2024,10,1,0,303.575195
40.607009,-73.979487,2024,11,1,0,6721.547363
40.607009,-73.979487,2024,12,1,0,1325.257202
40.607009,-73.979487,2025,01,1,0,0.000000
40.607009,-73.979487,2024,02,1,0,4522.128906
40.607009,-73.979487,2024,03,1,0,4422.589844
40.607009,-73.979487,2024,04,1,0,2151.320312
40.607009,-73.979487,2025,05,1,0,6141.008789
40.609356,-73.979939,2024,06,1,0,1485.609009
40.609356,-73.979939,2024,07,1,0,410.344513
40.609356,-73.979939,2024,08,1,0,8164.315918
40.609356,-73.979939,2024,09,1,0,1457.302124
40.609356,-73.979939,2024,10,1,0,213.831482
40.609356,-73.979939,2024,11,1,0,6673.476562
40.609356,-73.979939,2024,12,1,0,1249.226685
40.609356,-73.979939,2025,01,1,0,0.000000
40.609356,-73.979939,2024,02,1,0,4439.392090
40.609356,-73.979939,2024,03,1,0,4356.828125
40.609356,-73.979939,2024,04,1,0,2059.286133
40.609356,-73.979939,2025,05,1,0,6055.653809
40.845146,-73.866493,2024,06,1,0,1555.361816
40.845146,-73.866493,2024,07,1,0,501.926758
40.845146,-73.866493,2024,08,1,0,8189.003906
40.845146,-73.866493,2024,09,1,0,1506.317505
40.845146,-73.866493,2024,10,1,0,272.733612
40.845146,-73.866493,2024,11,1,0,6694.640625
40.845146,-73.866493,2024,12,1,0,1368.599854
40.845146,-73.866493,2025,01,1,0,0.000000
40.845146,-73.866493,2024,02,1,0,4584.250488
40.845146,-73.866493,2024,03,1,0,4489.254883
40.845146,-73.866493,2024,04,1,0,2202.302002
40.845146,-73.866493,2025,05,1,0,6227.178223
40.627189,-73.927763,2024,06,1,0,1381.341431
40.627189,-73.927763,2024,07,1,0,271.412903
40.627189,-73.927763,2024,08,1,0,8086.406250
40.627189,-73.927763,2024,09,1,0,1382.982178
40.627189,-73.927763,2024,10,1,0,126.641907
40.627189,-73.927763,2024,11,1,0,6602.720703
40.627189,-73.927763,2024,12,1,0,1332.555054
40.627189,-73.927763,2025,01,1,0,0.000000
40.627189,-73.927763,2024,02,1,0,4551.777832
40.627189,-73.927763,2024,03,1,0,4533.245605
40.627189,-73.927763,2024,04,1,0,2221.241699
40.627189,-73.927763,2025,05,1,0,6263.806641
40.723817,-73.894303,2024,06,1,0,2518.911621
40.723817,-73.894303,2024,07,1,0,1804.734009
40.723817,-73.894303,2024,08,1,0,8707.934570
40.723817,-73.894303,2024,09,1,0,2152.976318
40.723817,-73.894303,2024,10,1,0,1052.079468
40.723817,-73.894303,2024,11,1,0,7148.723633
40.723817,-73.894303,2024,12,1,0,2045.299438
40.723817,-73.894303,2025,01,1,0,887.976990
40.723817,-73.894303,2024,02,1,0,5299.717773
40.723817,-73.894303,2024,03,1,0,5031.179199
40.723817,-73.894303,2024,04,1,0,3017.213623
40.723817,-73.894303,2025,05,1,0,6923.521484
40.800099,-73.965958,2024,06,1,0,2677.401611
40.800099,-73.965958,2024,07,1,0,2015.136719
40.800099,-73.965958,2024,08,1,0,8806.822266
40.800099,-73.965958,2024,09,1,0,2239.902344
40.800099,-73.965958,2024,10,1,0,1184.050781
40.800099,-73.965958,2024,11,1,0,7209.605469
40.800099,-73.965958,2024,12,1,0,2029.503418
40.800099,-73.965958,2025,01,1,0,893.455627
40.800099,-73.965958,2024,02,1,0,5255.186523
40.800099,-73.965958,2024,03,1,0,4919.731934
40.800099,-73.965958,2024,04,1,0,2921.954590
40.800099,-73.965958,2025,05,1,0,6798.584473
40.689819,-73.890188,2024,06,1,0,768.648376
40.689819,-73.890188,2024,07,1,0,0.000000
40.689819,-73.890188,2024,08,1,0,7767.905762
40.689819,-73.890188,2024,09,1,0,893.201599
40.689819,-73.890188,2024,10,1,0,0.000000
40.689819,-73.890188,2024,11,1,0,6270.739746
40.689819,-73.890188,2024,12,1,0,757.372925
40.689819,-73.890188,2025,01,1,0,0.000000
40.689819,-73.890188,2024,02,1,0,3912.913086
40.689819,-73.890188,2024,03,1,0,3921.842041
40.689819,-73.890188,2024,04,1,0,1395.619019
40.689819,-73.890188,2025,05,1,0,5505.318848
40.634974,-73.829995,2024,06,1,0,938.326538
40.634974,-73.829995,2024,07,1,0,0.000000
40.634974,-73.829995,2024,08,1,0,7878.128906
40.634974,-73.829995,2024,09,1,0,923.583557
40.634974,-73.829995,2024,10,1,0,0.000000
40.634974,-73.829995,2024,11,1,0,6303.493652
40.634974,-73.829995,2024,12,1,0,663.768005
40.634974,-73.829995,2025,01,1,0,0.000000
40.634974,-73.829995,2024,02,1,0,3786.238281
40.634974,-73.829995,2024,03,1,0,3805.247803
40.634974,-73.829995,2024,04,1,0,1302.529907
40.634974,-73.829995,2025,05,1,0,5350.670410
40.650512,-73.973421,2024,06,1,0,2679.259521
40.650512,-73.973421,2024,07,1,0,2018.111694
40.650512,-73.973421,2024,08,1,0,8815.101562
40.650512,-73.973421,2024,09,1,0,2231.134521
40.650512,-73.973421,2024,10,1,0,1177.218384
40.650512,-73.973421,2024,11,1,0,7200.975586
40.650512,-73.973421,2024,12,1,0,1950.571655
40.650512,-73.973421,2025,01,1,0,793.949219
40.650512,-73.973421,2024,02,1,0,5156.079590
40.650512,-73.973421,2024,03,1,0,4809.714355
40.650512,-73.973421,2024,04,1,0,2800.044678
40.650512,-73.973421,2025,05,1,0,6667.518555
40.614131,-73.981964,2024,06,1,0,1888.851562
40.614131,-73.981964,2024,07,1,0,963.134766
40.614131,-73.981964,2024,08,1,0,8373.485352
40.614131,-73.981964,2024,09,1,0,1731.521362
40.614131,-73.981964,2024,10,1,0,548.263794
40.614131,-73.981964,2024,11,1,0,6857.377930
40.614131,-73.981964,2024,12,1,0,1591.166260
40.614131,-73.981964,2025,01,1,0,210.932144
40.614131,-73.981964,2024,02,1,0,4821.720703
40.614131,-73.981964,2024,03,1,0,4674.589355
40.614131,-73.981964,2024,04,1,0,2484.798340
